PSRJ,omgc_dot,omgc_0,logq_taueff,logq_tau,logq_ratio,logq_TN,logq_Qs,logq_Qc,log_tau-dist,log_ratio-dist,log_evidence_WTNnullHypothesis,log_evidence_2Cmpnt,log_Qs-dist,log_Qc-dist,Tobs,TSTART,TFINISH,NTOAs,logBF_2Cmpnt_vs_WTNnullHypothesis,logBF_per_TOA_2Cmpnt_vs_WTNnullHypothesis
J1239-6832,-4.4014217663200776e-14,4.826083439738905,"[4.804578525161322, 2.513550907732234, 7.268838714827661]","[5.155505498087283, 3.030382893656799, 7.563890975144401]","[-0.4738973810541264, -3.0223693777151857, 2.5512174836142623]","[-2.6220959752862605, -3.0733508278518107, -2.2777658708927]","[-24.365220974191754, -27.97337318774362, -21.121780400056295]","[-24.21435986367851, -26.615122562663466, -23.253935721964346]",-,-,182.82872066354233,188.52368907857746,pky,pky,1120.9641558936855,57306.03877434261,58427.0029302363,60,5.6949684150351345,0.09491614025058558
J1243-6423,-1.8722861094773998e-13,16.173561850731172,"[6.21261173198732, 3.373094967877071, 7.842799285032399]","[6.054500658042175, 3.4104562285802023, 7.678840354410301]","[-1.0172550645405798, -3.1322170119640464, 2.0721975066617953]","[-3.757875369099974, -3.90498015308914, -3.4215161030252896]","[-24.014109750866947, -26.640838914006878, -19.881506681874242]","[-24.79003979851104, -27.972446570507994, -24.47061553243838]",pky,-,853.8120909836373,1850.9765877738507,pky,pky,1292.4939771712234,57134.52023545329,58427.01421262451,345,997.1644967902134,2.8903318747542417
J1253-5820,-2.0262149457825723e-13,24.59193336930869,"[5.447497616123819, 2.913517876882611, 7.696173529639914]","[5.500104520186509, 3.081283151417225, 7.737201667807476]","[-0.6736599527206003, -3.0480929581409835, 2.3766347840445983]","[-4.269162851931386, -4.537693853365171, -3.9796290242725543]","[-24.495017826290486, -27.548901691972304, -21.048983154505223]","[-24.669194890038508, -27.326992078784457, -24.220231252751674]",-,-,650.0748810786478,783.8982460115996,pky,pky,1205.7707345481467,57221.226680037835,58426.99741458598,204,133.8233649329518,0.6559968869262343
J1257-1027,-5.961033061548167e-15,10.1783651522728,"[5.155339706729105, 2.607027079778525, 7.948770545050316]","[5.30941209437558, 3.0692466972151458, 7.910139617690987]","[-0.7679967658373759, -3.176167600397048, 2.7130077981980047]","[-6.609135611957658, -7.993202234933235, -5.333177264590639]","[-27.048008269054044, -29.03263272701586, -23.584036928969645]","[-27.712579751315847, -29.23682601482712, -25.89863290970095]",-,-,143.38937367032477,141.7310009675103,-,-,1132.8442412230288,57292.16322911092,58425.00747033395,39,-1.6583727028144608,-0.04252237699524258
J1259-6741,-1.2210985567975362e-14,9.47218469010748,"[5.222275771693939, 2.600065436641163, 8.062273633786601]","[5.348618732053057, 3.0767854944271638, 8.016090373991005]","[-0.6645515648983351, -3.1455763748361485, 2.697791296384677]","[-6.537438723384472, -8.079344126157883, -5.164090188126517]","[-26.74443445080241, -28.940226563757168, -23.223477992710738]","[-27.54997223059397, -29.222134377757577, -25.57569421637677]",-,-,135.87192256499668,133.986961686504,-,-,904.5248060654994,57522.47815930196,58427.00296536746,42,-1.8849608784926772,-0.04488002091649231
J1305-6455,-7.748029594882828e-14,10.991283594949698,"[6.070014039132315, 3.112327377464008, 8.095648494226333]","[5.9716630675942115, 3.254092975484754, 7.784501300774348]","[-0.42713816011465194, -2.930212769204114, 2.4772054353026425]","[-2.587797885610346, -2.8042411634331383, -2.2011609101871765]","[-23.37171655404248, -26.252333377218715, -19.652120291949874]","[-23.943075763456488, -27.889085921162202, -23.46927801541304]",-,-,357.3287636968908,572.9980016931565,pky,pky,1235.5463548294429,57173.51285056186,58409.059205391306,175,215.66923799626574,1.232395645692947
J1306-6617,-1.6782895768864718e-13,13.282914675942655,"[5.516401020833455, 2.7262212615250245, 8.069406124557633]","[5.681050613673175, 3.1575314760540496, 8.001239557685274]","[-0.4534712994418408, -2.9736078375341632, 2.461314434550566]","[-3.543412564583015, -4.039865479232892, -2.9577216463440132]","[-24.333852504417703, -27.675694119940673, -20.710062933180154]","[-24.632920104566132, -27.475117759946745, -23.62783462766649]",-,-,230.36183285788462,242.29778478701726,pky,pky,1204.7732946913457,57221.236156887884,58426.00945157923,125,11.935951929132642,0.09548761543306114
J1312-5402,-1.7340869141773848e-15,8.628919073391657,"[5.40851034549687, 2.621242308456438, 8.068050210427709]","[5.53879749101331, 3.0796033436797083, 7.9417196300638135]","[-0.440735480502195, -3.0152896427443743, 2.638694075486496]","[-4.196328658166962, -5.610585030630635, -3.3888724677100175]","[-25.291528291649453, -28.34035903745122, -21.518963647209056]","[-25.777257230764096, -28.50740088986505, -24.317307830335515]",-,-,75.99706187859984,76.33335607586716,-,pky,1131.8751584163765,57290.15140466024,58422.026563076615,36,0.33629419726732124,0.009341505479647813
J1312-5516,-4.969996069631577e-14,7.398576327035224,"[5.109166852662488, 2.59595015737772, 7.858264331777838]","[5.344087999820291, 3.074716890177909, 7.903392126954722]","[-0.6576011727479314, -3.1321571061263556, 2.6475220563001716]","[-5.307693695321049, -7.192291375546729, -4.027633380502543]","[-26.291064718910278, -28.776537288134, -22.73503085962994]","[-26.85676113865791, -28.9207104493932, -24.86178862691621]",-,-,293.79176821353485,292.32873819399276,-,-,1091.9233201406896,57362.018791077346,58453.942111218035,98,-1.4630300195420887,-0.014928877750429476
J1319-6056,-1.1869677062621422e-13,22.096455683100622,"[4.588846916537685, 2.2943967028101144, 7.2067990405655316]","[4.88753707080603, 2.9513374828475003, 7.547844279649096]","[-0.5984199831851212, -3.0190338003087467, 2.584819844060651]","[-4.0988697182279346, -4.46186486985116, -3.783890108767781]","[-24.542285108875838, -27.97363766980499, -21.433300702077904]","[-24.3635387297734, -26.20652812821974, -22.815419662960004]",-,-,619.801752400484,641.3141249984546,pky,pky,1136.7033874282643,57289.31115764893,58426.014545077196,199,21.512372597970625,0.108102374864174
J1320-5359,-7.42316275195663e-13,22.461018190099107,"[6.0805424266431585, 2.985236983407634, 8.21942898484462]","[6.27572007543576, 3.272186513268412, 7.984912372983309]","[-0.158144070309349, -2.9269529207058236, 2.5535920065001707]","[-4.405322866376952, -5.130803229367726, -3.9904710392652887]","[-24.879999624809226, -28.181270711463025, -21.295398937491907]","[-25.10849030843408, -27.97453491137455, -24.409047754604163]",rr,-,351.30245649789134,390.19314197602614,pky,pky,1248.5971461524678,57160.472382185435,58409.0695283379,129,38.8906854781348,0.3014781820010449
J1326-5859,-8.949296669176733e-14,13.144918173999146,"[8.24003909517855, 7.278402718292062, 9.497679970326333]","[7.084082639696662, 6.707991239901324, 8.153075740313925]","[1.1502207481742923, -1.3415921584458879, 3.025471129759077]","[-2.481577803970204, -3.032920545344501, -1.089626976301178]","[-22.95693073887151, -23.84555347220258, -19.37998627690874]","[-27.459148279070828, -29.176030849291788, -25.727012756817913]",pky,rr,568.7914219587336,1438.1411598301743,pky,-,1292.4769799555943,57134.552939699155,58427.02991965475,306,869.3497378714407,2.841012215266146
J1326-6408,-3.090948588905896e-14,7.926570930037223,"[4.903697362348263, 2.673597571690525, 7.602260153979716]","[5.0173052299452054, 3.0571005202865917, 7.811588744090555]","[-1.1031695628297773, -3.134565772760907, 2.2684964844785185]","[-4.477741563423777, -4.790836175527967, -4.170962835001785]","[-25.442689634094712, -28.0091306264658, -21.922401887814548]","[-25.574736806735757, -27.070114652743534, -24.798589299037538]",-,-,676.3848117221893,705.8058504244716,pky,pky,1015.1393651769758,57410.892271354416,58426.03163653139,161,29.421038702282317,0.1827393708216293
J1326-6700,-1.133323489322541e-13,11.570927233558137,"[4.881190327328545, 2.736485918256701, 7.062777395427061]","[5.322903309336862, 3.0566210027086993, 7.440669401153163]","[-0.31137639239399834, -2.9489113041207973, 2.557298646024014]","[-2.2077507810471726, -2.5937970396537953, -1.980003885516922]","[-23.449344195704686, -27.807779252943874, -20.407559714676108]","[-23.20613982921292, -25.57157045887117, -22.794477672390332]",-,-,261.7484876349269,382.08204461068806,pky,pky,1261.5306422283174,57163.49916811474,58425.029810343054,132,120.33355697576116,0.9116178558769784
J1327-6222,-4.2050392807627457e-13,11.856667547528367,"[5.7596372166984295, 3.1093150387557777, 7.832662661957172]","[5.585529373179485, 3.1974077944441355, 7.965407548955293]","[-1.4518696545954468, -3.233456678880029, 1.6378633327776537]","[-1.8840234310376065, -1.9902589967638546, -1.7258671715621239]","[-22.743981912582797, -26.750349478444875, -19.082032117906444]","[-22.987503626690035, -26.534591605630766, -22.842288941189306]",-,-,270.89760744328777,1392.4633105833975,pky,pky,1292.4567831651584,57134.568154965076,58427.024938130235,308,1121.5657031401097,3.641447088117239
J1327-6301,-2.490099335331054e-13,31.978768218395647,"[4.993109190885436, 2.416163454876237, 8.064876436303281]","[5.0558804989685955, 2.9349002089235716, 8.075333337485647]","[-0.7837463791184784, -3.139061071908198, 2.554441314838049]","[-5.820769317312976, -7.614222813997825, -4.992022784502921]","[-25.685537091600054, -28.47383847099478, -22.113154656514613]","[-26.36252194519017, -28.764853260738498, -24.728881736059137]",-,-,619.0227834937269,618.0307560703192,-,-,1215.6033382589521,57290.20633593028,58505.80967418923,238,-0.9920274234077624,-0.0041681824512931195
J1328-4357,-6.756142699470147e-14,11.794926248036143,"[5.735793296914052, 2.8944760861582353, 8.19588737020263]","[5.694923008096541, 3.19511028278356, 8.042861424501142]","[-0.4931238370793623, -3.027442893975632, 2.4868432827495184]","[-4.334235514808903, -4.8716082417620195, -3.7839172489005275]","[-24.953182794278693, -27.835674014854266, -21.216177669526093]","[-25.405697797056035, -28.10105218800549, -24.53182732287022]",-,-,299.2347121539843,308.317888775262,pky,pky,1065.9944125890906,57290.22150779413,58356.21592038322,93,9.083176621277744,0.09766856582019079
J1338-6204,-5.644735944510876e-14,5.071172464989446,"[4.8600044464998415, 2.4739640469656243, 8.02708912847834]","[4.9433507784762405, 2.9636544170819596, 8.064419780468713]","[-0.995507724670735, -3.1739590525747574, 2.490326459593225]","[-5.035472510446734, -7.060680717319266, -3.4743323938324107]","[-25.85540423427206, -28.651083433942443, -22.054793490747592]","[-26.696672054566083, -28.83744885923733, -24.400950245717766]",-,-,274.3281977769716,272.78557856287006,-,-,878.6092475838814,57548.42541367562,58427.0346612595,198,-1.542619214101535,-0.0077910061318259335
J1350-5115,-5.443283752270347e-14,21.248534327165167,"[4.954998728932359, 2.5336009975491804, 8.00966493798099]","[5.063611939304005, 2.974183287802892, 8.016730798906167]","[-1.0565913330091277, -3.1657467660229996, 2.5323028768943816]","[-7.381491660512438, -8.910267131327373, -6.035748171829277]","[-26.78276279755685, -28.936452951958326, -23.187123015233368]","[-27.635656452070684, -29.247680395699025, -25.643661187706538]",-,-,312.2358084636491,310.14373774809354,-,-,865.6044533872046,57561.4401758437,58427.044629230906,95,-2.0920707155555647,-0.02202179700584805
J1355-5153,-4.256635733532061e-14,9.75188899287059,"[4.798022836105649, 2.4648506202614238, 7.439486019252086]","[5.011127329513683, 2.982581282029292, 7.62110471068935]","[-0.5932122093860813, -3.097825681027615, 2.635709659480613]","[-4.774811074881239, -5.35091628350455, -4.34885704570541]","[-25.741690699074855, -28.334354627191637, -22.23178770624198]","[-25.816190394526057, -27.671978316790053, -24.60223315585167]",-,-,513.9671893355531,518.8771186195057,pky,pky,1136.8037969665093,57290.24082573055,58427.04462269706,123,4.909929283952579,0.03991812425977706
J1356-5521,-1.765379619895361e-14,12.383586385043243,"[4.79848554217365, 2.318695854067584, 7.427324962996009]","[5.212882248267958, 3.06555133185629, 7.615263489346569]","[-0.15293735441504824, -2.8983127022307436, 2.7577468895009094]","[-2.7311097256699846, -3.451296761469266, -2.2029070349820166]","[-23.44234942933027, -27.626082913366417, -20.18352728105475]","[-23.192469781828358, -26.531480763942344, -21.835509549973608]",-,-,37.40682167946692,43.649576608227505,pky,pky,851.718916502512,57555.37803018361,58407.09694668612,31,6.242754928760583,0.20137919125034137
J1359-6038,-2.447410743534954e-12,49.27670561926754,"[8.048998480915142, 7.046398249850443, 9.238365487382751]","[7.552310126951443, 6.863879858743565, 8.39634324773715]","[-0.21930336933304356, -2.463050950977455, 2.5422444299421167]","[-2.047028228120027, -2.768738874705109, -1.3459722940858878]","[-19.879629125880587, -21.831533896261778, -16.545756009172617]","[-23.74767912349252, -25.573296853460874, -23.487764251618735]",rr,-,232.26402135233394,1869.5376072569873,pky,pky,1262.553667637163,57160.50484443387,58423.05851207103,429,1637.2735859046534,3.8164885452322923
J1401-6357,-1.484824965115322e-13,7.455090656656961,"[8.289762849592323, 7.154567936377314, 10.06305783212583]","[7.363751766996349, 6.930138089236222, 8.224120704809344]","[0.3545139881891269, -2.2669040028758873, 2.8476834025717084]","[-0.13797985390789336, -0.8714766290659897, 0.8442329551856005]","[-20.0019210045804, -21.87432113813289, -16.553704728896694]","[-27.276000444619772, -29.141148860534535, -25.381395675102524]",pky,rr,263.996110987309,1053.1780821820253,pky,-,1266.5350463838186,57160.51549510771,58427.05054149153,245,789.1819711947162,3.2211509028355763
J1413-6307,-3.010396660036713e-13,15.908743963093503,"[6.665433050582951, 3.5443043275916906, 8.38524584432015]","[6.1167385562645675, 3.584388302341739, 7.742311728638851]","[0.5002204178184492, -2.5996267624870466, 2.788855520973955]","[-2.731096262675152, -2.9489487541183315, -2.202660561321084]","[-22.804964217489974, -25.03625227125266, -19.192896599006417]","[-24.319732617410587, -28.079617099249187, -22.946822178599824]",pky,-,368.68226672249665,512.1724798063273,pky,pky,865.6580499748015,57561.39251251118,58427.05056248598,152,143.4902130838306,0.9440145597620435
J1418-3921,-4.639524354678818e-15,5.728617162937005,"[4.981047836641801, 2.6047872858052994, 7.890964088134782]","[5.190128111040331, 3.061898906426838, 7.88132760255634]","[-0.8916172005121734, -3.138255681119151, 2.526669875212861]","[-5.70361226848884, -7.23054186713999, -4.369456216027872]","[-26.87745951178887, -28.974424182863814, -23.774480395655978]","[-27.50104332603049, -29.164451924685753, -25.550680525056634]",-,-,162.1308035453808,160.52176338221793,-,-,1291.5262135761586,57221.29827992752,58512.82449350368,57,-1.6090401631628595,-0.02822877479233087
J1420-5416,-1.6664821190773485e-15,6.714438957816252,"[4.978854980144186, 2.5333972876184885, 7.96347870775014]","[5.193630280696993, 3.044023730083231, 7.985205210162185]","[-1.1120350388045521, -3.2259612631326626, 2.4774599338243584]","[-6.213921524124753, -7.63822229592486, -4.942578560690777]","[-26.899065115987888, -28.972761612280678, -23.52650104540022]","[-27.662283226585263, -29.24598351851472, -25.679965669187304]",-,-,229.44380116325678,227.52185897563817,-,-,1097.9837702996738,57306.141234753806,58404.12500505348,74,-1.9219421876186118,-0.025972191724575835
J1424-5822,-1.8386881529237378e-13,17.13270546074378,"[4.750209565319388, 2.395833274486345, 8.011920423169286]","[4.837865297748207, 2.940515311242818, 8.018651738486925]","[-1.0768368676578257, -3.179677343043861, 2.4167991290955704]","[-6.974620216501645, -9.027515326037602, -5.248989885273474]","[-25.77988927237775, -28.598579207519048, -21.88935410934653]","[-26.699505433628573, -28.892479780663653, -24.222164272908646]",-,-,453.3174750481277,452.0211749414083,-,-,444.7822985354069,57980.2883549252,58425.07065346061,188,-1.2963001067194,-0.00689521333361383
J1428-5530,-4.031118498769356e-14,11.01748168438523,"[5.230341589434729, 2.732637313745209, 7.989979521623189]","[5.330084722708797, 3.0774457096200556, 8.01335867208572]","[-0.6812476929779292, -3.0386300000803943, 2.474072222709882]","[-5.630461168102144, -6.692132380878812, -4.972232279286608]","[-26.51177460295839, -28.567845871628386, -23.070247127145795]","[-27.01045680740033, -28.880994313437338, -25.84027566432771]",-,-,589.8811293644164,589.4159903730737,pky,pky,1305.4286739040253,57160.53123696968,58465.9599108737,168,-0.46513899134276926,-0.0027686844722783883
J1430-6623,-2.8289963040536604e-14,7.999540944303195,"[4.890035560412619, 2.6631187270643433, 7.5659277042849356]","[5.004124718936834, 3.013022332291266, 7.698740656791176]","[-0.9017120515409269, -3.1511853220279957, 2.4547422654661126]","[-5.530346472836722, -5.833789045063447, -5.226575600891155]","[-26.70370637766696, -28.442785275439885, -23.376456560783442]","[-26.89056786467974, -27.93285411050119, -26.008351146837676]",-,-,921.6844713805715,971.1466188274825,pky,pky,1271.5412153180878,57134.58522148149,58406.126436799575,170,49.46214744691099,0.29095380851124114
J1435-5954,-4.34713545212457e-14,13.283793030651722,"[5.305394126860425, 2.581232557099744, 8.224396114884998]","[5.280768670206148, 3.0505302394009806, 8.159357535654161]","[-0.6988364328227321, -3.0665559225214127, 2.5314467924678303]","[-4.741900601107563, -6.274234494924932, -3.9618450889530177]","[-25.36362837206391, -28.196563927905338, -21.68364392826394]","[-26.145132573441963, -28.637078400791363, -24.592169168685924]",-,-,529.9325105006363,529.291454279216,pky,pky,1244.653306491171,57221.31149762841,58465.96480411958,254,-0.6410562214202855,-0.0025238433914184467
J1452-6036,-3.799192307949977e-13,40.5387329148071,"[5.565339689883338, 2.687033794342525, 8.061887922836325]","[5.675043290396111, 3.1599116109975096, 7.8747086312202565]","[-0.3902504143670325, -2.7753805703231715, 2.382305666793051]","[-3.2094637674426956, -3.5251658428851016, -2.5976755344985594]","[-21.69965519833033, -26.4459221959608, -17.914812987312285]","[-22.151897830609833, -26.968153963432485, -21.463973612543437]",-,-,134.944777659104,175.3564050208459,pky,pky,471.7066861498388,57955.37265728307,58427.07934343291,152,40.41162736174189,0.265865969485144
J1453-6413,-5.352351643518247e-13,35.006313153026156,"[4.998674981191759, 2.641178232217939, 7.436448251515633]","[5.203332794162062, 3.0515219424283018, 7.737856983037537]","[-0.8078738028381781, -3.0935040841426438, 2.276789742664317]","[-5.185604901277788, -5.411933169581167, -4.9644505757589386]","[-25.274506338348985, -28.141897544063337, -22.242811330038887]","[-25.225900621784028, -26.569362632200807, -24.54235230478214]",-,-,967.9055828020497,1143.675800736751,pky,pky,1269.6045298766185,57134.5350076325,58404.139537509116,234,175.77021793470124,0.7511547774987233
J1456-6843,-8.965018940367735e-15,23.85625035984445,"[5.073073685148717, 2.57035483845435, 8.000908288672045]","[5.249423837425082, 3.03103351210656, 8.005871363773329]","[-0.6879490418834573, -3.122724875719706, 2.6930538604325167]","[-6.957954589830123, -8.276815472492206, -5.8637483876973695]","[-27.142997092778884, -29.032741315733478, -23.89398111251482]","[-27.690712670675648, -29.195447668569635, -25.91493748573314]",-,-,460.11742034915886,458.2488149178098,-,-,1500.9161852970792,56965.06385819902,58465.9800434961,119,-1.8686054313490672,-0.015702566649992162
J1457-5122,-1.0889714389032327e-14,3.5938676330704986,"[5.074662916177392, 2.590299561482338, 8.019162259825611]","[5.200847123288035, 3.0549461971639147, 7.964475662919522]","[-0.8246147130300937, -3.188499052963158, 2.611334452571475]","[-6.02793206059153, -7.283152347921071, -4.873914463893169]","[-27.273249790712967, -29.105362723770604, -23.85460034902417]","[-27.956176210300164, -29.345656547166374, -26.18948973219213]",-,-,153.39403806479658,151.47547877464086,-,-,1079.817509855966,57327.32155165342,58407.139061509384,39,-1.918559290155713,-0.049193827952710587
J1507-4352,-1.210590691055056e-13,21.911072327058147,"[5.237606329367889, 2.8141726096165978, 7.426642889053959]","[5.4421955143190175, 3.1460251852054175, 7.73126909464134]","[-0.6802823486662294, -3.032380399891164, 2.3021622105803345]","[-3.899282192516477, -4.2298778028536255, -3.605407452931052]","[-24.335568449581334, -28.042899183787398, -21.378925826867704]","[-24.22602378798842, -26.1261245213458, -23.72032566536221]",-,-,163.89630994757266,194.00658391396976,pky,pky,1130.8592928560975,57292.245876497735,58423.10516935383,56,30.110273966397102,0.5376834636856626
J1507-6640,-5.721863429480536e-14,17.666454089875323,"[5.4892293433271115, 2.8487936266803984, 7.921917345112879]","[5.740931952878478, 3.267320111685298, 7.922316128040953]","[-0.40968991533701676, -3.0775569269144833, 2.6148201853382034]","[-7.37769969465614, -8.636237828372746, -6.209250565077167]","[-27.343386538573373, -29.14693555106854, -24.066350932786275]","[-27.899883186112184, -29.313836302883118, -26.300706558316215]",-,-,500.4991940079024,498.65511400781605,-,-,1057.058249839385,57368.04263051891,58425.100880358295,111,-1.8440800000863646,-0.016613333334111392
J1511-5414,-7.586010846930111e-14,31.355729440821346,"[5.075817637219224, 2.6007165003088693, 8.144241592583255]","[5.119317971031278, 3.0339242716678356, 8.131471241825212]","[-1.144564629035382, -3.2234419152415854, 2.3749834565309684]","[-7.985770045341695, -9.776353436223204, -6.46788040478337]","[-26.16489805065105, -28.747713110572953, -22.396843034124256]","[-27.157030519444074, -29.07304299932316, -25.030811789494216]",-,-,283.6468208728794,281.9865067226883,-,-,445.7804488878246,57980.315344991395,58426.09579387922,101,-1.660314150191084,-0.01643875396228796
J1512-5759,-2.5991851066536465e-12,48.82051279511192,"[6.461257485612692, 3.256684380482946, 8.275892335334971]","[6.388456463035807, 3.4357930348676526, 7.664886794876933]","[-0.27631036963970856, -2.7990749492773697, 2.4492744139664584]","[-2.406560262490469, -2.6208429186066384, -1.7297701457078067]","[-21.633384279788753, -25.328394498868555, -17.86193099390346]","[-23.345243466316525, -27.850641208526692, -21.98349374157617]",pky,-,55.893825664142106,332.3534757599828,pky,pky,1137.9471388478487,57288.15350410634,58426.10064295419,177,276.4596500958407,1.561918927095145
J1514-4834,-2.8124349855268157e-14,13.814046170643461,"[5.182164448798018, 2.615053177465919, 8.0130523464228]","[5.369217292128431, 3.0620528623427243, 7.9788762992678794]","[-0.5845446480164204, -3.0867466640043997, 2.715396457928211]","[-6.9632593829616365, -8.456020715209025, -5.613080872975757]","[-26.896121066451656, -28.971510862205456, -23.500410021733003]","[-27.570744481767644, -29.173534440874686, -25.64009436491865]",-,-,188.28087173141103,186.26106473105904,-,-,908.6680959295845,57557.32491609587,58465.99301202546,51,-2.019807000351989,-0.03960405883043115
J1522-5829,-8.265567555637347e-14,15.892538192190083,"[4.637977287882715, 2.2099406467986, 7.265826106527655]","[4.95246348654686, 3.0591672491532043, 7.5349846209938605]","[-0.34969033550198175, -2.9426617569120643, 2.6938918601912576]","[-3.7954960853853947, -4.182059240212093, -3.4530279612671326]","[-24.472417001219203, -27.785496424543858, -21.29253171006618]","[-24.374258674503537, -26.3954042961937, -22.53001660352289]",-,-,594.6508717174463,616.0943432508418,pky,pky,1141.8208163876188,57284.27983908396,58426.10065547158,187,21.443471533395495,0.11467097076682083
J1527-3931,-2.0491368753941412e-14,2.598929781176748,"[5.120428291842449, 2.607263630415686, 8.032044894912783]","[5.3331232710592875, 3.0759888534331954, 7.993608244647225]","[-0.7926847587019338, -3.175005384791018, 2.7135354539583463]","[-5.656413688416789, -6.9192925633148095, -4.422663296122203]","[-27.287804619829753, -29.10737816765109, -24.01888158405728]","[-27.913618679763466, -29.331314585337765, -25.96442284375338]",-,-,129.80986921236666,128.48828787309338,-,-,1141.808152487807,57284.30370546898,58426.111857956785,36,-1.3215813392732798,-0.03671059275759111
J1527-5552,-6.437382006548278e-14,5.991299692470323,"[5.515761433988024, 2.7804183244119063, 8.240563951091364]","[5.565947707880405, 3.158661246326825, 8.155982948363526]","[-0.7346827864914683, -3.0559274607723226, 2.4103854662518196]","[-4.28297889219858, -4.655707133559064, -3.7222217020348647]","[-25.437160704073456, -27.820661326326004, -21.71967334172287]","[-25.944901109370893, -28.07023699844353, -25.06590292935635]",-,-,523.2728731551368,540.7991270741275,pky,pky,1141.8151813892764,57284.29024689862,58426.1054282879,134,17.52625391899062,0.13079293969395986
J1528-3146,-4.2858298321601927e-16,103.30409227281535,"[5.179944627135072, 2.551560498367032, 8.012018407854805]","[5.335747586745919, 3.0733474370207654, 7.976284620691575]","[-0.5785498560706346, -3.0997564411439393, 2.6900958755979305]","[-7.7748453964216715, -9.628342180782195, -6.232947693629212]","[-26.331158635809235, -28.806043090783177, -22.795065237254217]","[-27.05685423991393, -29.079389632903464, -24.75954391445121]",-,-,46.439842152595205,45.4509907567587,-,-,1086.984643934491,57340.122262524106,58427.1069064586,25,-0.9888513958365053,-0.03955405583346021
J1534-5334,-4.790954490994862e-15,4.590011734611853,"[4.530951443946435, 2.441762917821306, 7.829472627386995]","[4.74117459608656, 2.862676040739597, 7.826398121181496]","[-1.7189313094429248, -3.403379779375117, 2.451085742534515]","[-6.911752184425202, -7.68610496383937, -6.019237428068344]","[-27.8709718695884, -29.35714784226384, -24.299086864079282]","[-28.682508071484442, -29.587525677922063, -27.15267180153466]",-,-,1146.8104581608768,1143.4276708208888,-,-,1293.4599673576304,57160.576364568034,58454.036331925665,231,-3.382787339987999,-0.014644101038909087
J1534-5405,-1.1634399512053651e-13,21.68933184505432,"[5.581453441968823, 2.8416799648901225, 8.015650189359013]","[5.711124407443024, 3.131691209940943, 7.8653048165369315]","[-0.6714508721807817, -2.987187971932893, 2.378452989677751]","[-2.8605150308009506, -3.140283053026754, -2.4557349943941005]","[-22.713410688070994, -26.857108060754197, -19.070422710400695]","[-23.05787200452012, -27.037883692849743, -22.588354547537108]",-,-,226.6074138969605,264.4929113724802,pky,pky,866.7803317029102,57556.34080533143,58423.12113703434,100,37.885497475519685,0.37885497475519686
J1539-5626,-5.14545193703289e-13,25.81466818125724,"[5.226582013115475, 2.994711925605983, 7.312567351558054]","[6.245091405964993, 3.3242676393974477, 7.408064681464292]","[0.037608991653018904, -2.8016114362714966, 2.604887804427988]","[-3.534230621544811, -4.388390588871538, -3.2044549643656386]","[-24.082659821691546, -27.969234761417137, -21.0869748950673]","[-23.657333848838093, -25.583471395610374, -23.21533675670568]",pky,-,408.39975270688814,425.2553696207969,pky,pky,1113.7652574123495,57290.40970338092,58404.17496079327,179,16.85561691390876,0.09416545761960202
J1542-5034,-7.042012889310093e-14,10.485117072202875,"[5.057416279991335, 2.6327018468465386, 7.509514758565222]","[5.383058971442186, 3.112757514550188, 7.693446761667632]","[-0.43206603036422964, -2.990602245403716, 2.5506843665894467]","[-2.750137933612141, -3.190298649482903, -2.347653793198448]","[-23.40916082084881, -27.50278086707054, -19.993598911696207]","[-23.389393187140783, -26.43652356125691, -22.66278322368142]",-,-,162.87522586329484,167.4979802387852,pky,pky,851.8112925966343,57556.36522434007,58408.176516936706,59,4.622754375490359,0.07835176907610779
J1543+0929,-4.88210783069027e-15,8.394944038052653,"[4.957528424913175, 2.4937467835082714, 7.929833082958011]","[5.126621864288044, 3.065001803345375, 7.916378906338052]","[-0.5153219191005485, -3.1241369769244125, 2.7183986302371372]","[-5.710727450632913, -7.539609842093863, -4.184670349036094]","[-26.37866101057701, -28.8098117598614, -22.79089528043973]","[-26.955381650896875, -29.018757763263082, -24.644762252934967]",-,-,57.520011052360395,57.32461142073224,-,-,981.2751247124324,57438.861137600754,58420.136262313186,28,-0.1953996316281561,-0.006978558272434147
J1544-5308,-1.1874739365804388e-14,35.189297669697766,"[4.648443481637151, 2.448687738013345, 7.82683067019009]","[4.905110992752396, 2.9220407092206604, 7.8718798500539195]","[-1.2076837889017893, -3.259873934199808, 2.5975309008291316]","[-7.790491140135003, -9.038178441417474, -6.574604139540286]","[-27.154932552710097, -29.09652406001092, -23.708744828369614]","[-27.897422672167227, -29.32207513040725, -25.886435495702017]",-,-,620.4753769534057,618.3062481618186,-,-,1276.480298137074,57173.57260829758,58450.052906434656,164,-2.1691287915870134,-0.01322639507065252
J1549-4848,-1.0662459842216267e-12,21.789534888199775,"[4.884372506954003, 2.4559197397607613, 7.867165249299988]","[5.101347477042667, 3.039483671068371, 7.970678332211679]","[-0.7345764350962082, -3.094504408636121, 2.5486863557876136]","[-5.7416212496766335, -8.316108990346201, -4.127532737653508]","[-25.096279976375513, -28.4192906774159, -21.285367359810678]","[-25.535828123358783, -28.55661410543179, -23.136464350955826]",-,-,118.69272864644047,117.80639445959356,-,-,521.4604619661404,57896.68486870623,58418.14533067237,44,-0.8863341868469092,-0.02014395879197521
