F0,F1,F2,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.6672304409539227,-9.798542294434623e-15,-3.3702487700973815e-24,0.3158864491309461,-3.9381077934824713,-10.096176535799266,5.176062769121026,-8.94185233518545
2.6672304409635625,-9.816049123555171e-15,-2.993735416873673e-24,0.22599794539067464,-3.868787094847657,-10.301428599338207,8.066954486581759,-8.34802008047758
2.667230440773163,-9.817067300489612e-15,-2.6494333505365818e-24,0.21310501751466582,-3.9631680722425786,-10.122245989132095,6.031387459677626,-8.731497662666403
2.6672304405646106,-9.817510415046488e-15,-2.318652430655678e-24,0.28168105609616223,-3.971832920913582,-10.152370676535636,7.3903797676276195,-8.385977203853693
2.6672304406269958,-9.8147729595719e-15,-2.4796490500996478e-24,0.3236628932438126,-3.9555099546777104,-10.008126804419614,6.795005363654588,-8.406303435428129
2.6672304408783565,-9.806256032453394e-15,-3.086037520377227e-24,0.39971383661303417,-4.210456946306016,-10.129744025373249,6.999969272661045,-8.471265664946287
2.667230440876807,-9.807592072275926e-15,-3.0144571964825e-24,0.37952168266555475,-4.039165476140443,-10.111503430611956,5.609500454975789,-8.83737077933505
2.667230440412702,-9.82485512741741e-15,-1.9150067133548313e-24,0.37349288098270006,-4.113249235685975,-10.016470850345915,5.987283020201621,-8.637913629391878
2.667230441865084,-9.778670825959872e-15,-5.296962136746025e-24,0.36485351073010985,-4.087880965038053,-10.07928487806426,6.881896708833619,-8.45344348345647
2.6672304414389076,-9.79859220918499e-15,-4.167846256806952e-24,0.26693561584968317,-3.9954785063846545,-10.154992766808789,6.046436846764381,-8.760084571902636
2.6672304414285746,-9.794274582598273e-15,-4.2643918470858156e-24,0.17545302585907185,-3.8326447724705863,-10.123337921694082,5.490928149778485,-8.881980371985064
2.6672304409061836,-9.80859269501154e-15,-3.0717233760488493e-24,0.16139918690097899,-3.9442051971320016,-10.345723739571756,5.789126979415151,-9.021939716728866
2.6672304416710375,-9.785364659433494e-15,-4.786091700685351e-24,0.2349240790603626,-3.920939412138238,-10.071570807380802,6.636641003617414,-8.513521639930856
2.667230440699932,-9.815862817882244e-15,-2.597650855899384e-24,0.09894573697611864,-3.844075981433339,-10.028356161123252,5.439635749429321,-8.801176573361648
2.6672304408825167,-9.814670186433422e-15,-2.866494628055108e-24,0.37205619599668127,-4.107544536200203,-10.482602811499904,6.690125252773857,-8.909769823363773
